"","index","starts_x","starts_y","index_start","ends_x","ends_y","index_end"
"6494",6494,413346.118572612,4666283.0509178,71,376918.911395806,4722355.30532974,152
"6495",6495,413346.118572612,4666283.0509178,71,376941.857149864,4672687.33753316,98
"6496",6496,413346.118572612,4666283.0509178,71,377000.06611637,4723257.11112627,153
"6497",6497,413346.118572612,4666283.0509178,71,377142.14638398,4671707.34200404,97
"6498",6498,413346.118572612,4666283.0509178,71,377342.435618097,4670727.34647493,96
"6499",6499,413346.118572612,4666283.0509178,71,377542.724852214,4669747.35094581,95
"6500",6500,413346.118572612,4666283.0509178,71,377743.01408633,4668767.35541669,94
"6501",6501,413346.118572612,4666283.0509178,71,377885.021343393,4723723.3313109,154
"6502",6502,413346.118572612,4666283.0509178,71,377943.303320447,4667787.35988757,93
"6503",6503,413346.118572612,4666283.0509178,71,378143.592554563,4666807.36435846,92
"6504",6504,413346.118572612,4666283.0509178,71,378343.88178868,4665827.36882934,91
"6505",6505,413346.118572612,4666283.0509178,71,378769.976570416,4724189.55149553,155
"6506",6506,413346.118572612,4666283.0509178,71,378814.266512756,4665142.36416755,90
"6507",6507,413346.118572612,4666283.0509178,71,379654.931797439,4724655.77168016,156
"6508",6508,413346.118572612,4666283.0509178,71,379808.078874725,4665029.03277919,89
"6509",6509,413346.118572612,4666283.0509178,71,380539.887024462,4725121.99186479,157
"6510",6510,413346.118572612,4666283.0509178,71,380801.891236695,4664915.70139082,88
"6511",6511,413346.118572612,4666283.0509178,71,381424.842251486,4725588.21204942,158
"6512",6512,413346.118572612,4666283.0509178,71,381795.703598664,4664802.37000246,87
"6513",6513,413346.118572612,4666283.0509178,71,382309.797478509,4726054.43223405,159
"6514",6514,413346.118572612,4666283.0509178,71,382789.515960634,4664689.0386141,86
"6515",6515,413346.118572612,4666283.0509178,71,383194.752705532,4726520.65241868,160
"6516",6516,413346.118572612,4666283.0509178,71,383783.328322604,4664575.70722574,85
"6517",6517,413346.118572612,4666283.0509178,71,384079.707932555,4726986.87260331,161
"6518",6518,413346.118572612,4666283.0509178,71,384777.140684573,4664462.37583737,84
"6519",6519,413346.118572612,4666283.0509178,71,384964.663159578,4727453.09278794,162
"6520",6520,413346.118572612,4666283.0509178,71,385770.953046543,4664349.04444901,83
"6521",6521,413346.118572612,4666283.0509178,71,385849.618386602,4727919.31297257,163
"6522",6522,413346.118572612,4666283.0509178,71,386734.573613625,4728385.5331572,164
"6523",6523,413346.118572612,4666283.0509178,71,386764.765408513,4664235.71306065,82
"6524",6524,413346.118572612,4666283.0509178,71,387619.528840648,4728851.75334183,165
"6525",6525,413346.118572612,4666283.0509178,71,387758.577770482,4664122.38167229,81
"6526",6526,413346.118572612,4666283.0509178,71,388504.484067671,4729317.97352646,166
"6527",6527,413346.118572612,4666283.0509178,71,388752.390132452,4664009.05028392,80
"6528",6528,413346.118572612,4666283.0509178,71,389389.439294694,4729784.19371109,167
"6529",6529,413346.118572612,4666283.0509178,71,389746.202494421,4663895.71889556,79
"6530",6530,413346.118572612,4666283.0509178,71,390274.394521718,4730250.41389572,168
"6531",6531,413346.118572612,4666283.0509178,71,390740.014856391,4663782.3875072,78
"6532",6532,413346.118572612,4666283.0509178,71,391159.349748741,4730716.63408035,169
"6533",6533,413529.022671053,4665299.66233481,72,368930.287785204,4711887.15869783,138
"6534",6534,413529.022671053,4665299.66233481,72,369130.577019321,4710907.16316871,137
"6535",6535,413529.022671053,4665299.66233481,72,369330.866253437,4709927.1676396,136
"6536",6536,413529.022671053,4665299.66233481,72,369367.466271742,4712662.99613934,139
"6537",6537,413529.022671053,4665299.66233481,72,369531.155487554,4708947.17211048,135
"6538",6538,413529.022671053,4665299.66233481,72,369731.44472167,4707967.17658136,134
"6539",6539,413529.022671053,4665299.66233481,72,369931.733955787,4706987.18105225,133
"6540",6540,413529.022671053,4665299.66233481,72,369950.95875048,4713454.23086039,140
"6541",6541,413529.022671053,4665299.66233481,72,370132.023189903,4706007.18552313,132
"6542",6542,413529.022671053,4665299.66233481,72,370332.31242402,4705027.18999401,131
"6543",6543,413529.022671053,4665299.66233481,72,370529.622899058,4714268.03220298,141
"6544",6544,413529.022671053,4665299.66233481,72,370532.601658136,4704047.1944649,130
"6545",6545,413529.022671053,4665299.66233481,72,370732.890892253,4703067.19893578,129
"6546",6546,413529.022671053,4665299.66233481,72,370933.180126369,4702087.20340666,128
"6547",6547,413529.022671053,4665299.66233481,72,371133.469360486,4701107.20787754,127
"6548",6548,413529.022671053,4665299.66233481,72,371221.276730256,4714949.29200092,142
"6549",6549,413529.022671053,4665299.66233481,72,371333.758594602,4700127.21234843,126
"6550",6550,413529.022671053,4665299.66233481,72,371534.047828719,4699147.21681931,125
"6551",6551,413529.022671053,4665299.66233481,72,371734.337062835,4698167.22129019,124
"6552",6552,413529.022671053,4665299.66233481,72,371934.626296952,4697187.22576108,123
"6553",6553,413529.022671053,4665299.66233481,72,372134.915531068,4696207.23023196,122
"6554",6554,413529.022671053,4665299.66233481,72,372143.625363278,4715336.30623005,143
"6555",6555,413529.022671053,4665299.66233481,72,372335.204765185,4695227.23470284,121
"6556",6556,413529.022671053,4665299.66233481,72,372535.493999301,4694247.23917373,120
"6557",6557,413529.022671053,4665299.66233481,72,372735.783233418,4693267.24364461,119
"6558",6558,413529.022671053,4665299.66233481,72,372936.072467534,4692287.24811549,118
"6559",6559,413529.022671053,4665299.66233481,72,372994.111214269,4715856.40822564,144
"6560",6560,413529.022671053,4665299.66233481,72,373136.361701651,4691307.25258638,117
"6561",6561,413529.022671053,4665299.66233481,72,373336.650935767,4690327.25705726,116
"6562",6562,413529.022671053,4665299.66233481,72,373536.940169884,4689347.26152814,115
"6563",6563,413529.022671053,4665299.66233481,72,373737.229404,4688367.26599903,114
"6564",6564,413529.022671053,4665299.66233481,72,373820.180047789,4716420.37711663,145
"6565",6565,413529.022671053,4665299.66233481,72,373937.518638117,4687387.27046991,113
"6566",6566,413529.022671053,4665299.66233481,72,374137.807872233,4686407.27494079,112
"6567",6567,413529.022671053,4665299.66233481,72,374338.09710635,4685427.27941168,111
"6568",6568,413529.022671053,4665299.66233481,72,374538.386340466,4684447.28388256,110
"6569",6569,413529.022671053,4665299.66233481,72,374634.429329938,4716999.23724239,146
"6570",6570,413529.022671053,4665299.66233481,72,374738.675574583,4683467.28835344,109
"6571",6571,413529.022671053,4665299.66233481,72,374938.964808699,4682487.29282433,108
"6572",6572,413529.022671053,4665299.66233481,72,375139.254042816,4681507.29729521,107
"6573",6573,413529.022671053,4665299.66233481,72,375277.564558586,4717765.32084883,147
"6574",6574,413529.022671053,4665299.66233481,72,375339.543276932,4680527.30176609,106
"6575",6575,413529.022671053,4665299.66233481,72,375539.832511049,4679547.30623698,105
"6576",6576,413529.022671053,4665299.66233481,72,375740.121745165,4678567.31070786,104
"6577",6577,413529.022671053,4665299.66233481,72,375851.256593983,4718578.17507649,148
"6578",6578,413529.022671053,4665299.66233481,72,375940.410979282,4677587.31517874,103
"6579",6579,413529.022671053,4665299.66233481,72,376140.700213398,4676607.31964963,102
"6580",6580,413529.022671053,4665299.66233481,72,376319.248313749,4719462.19473952,149
"6581",6581,413529.022671053,4665299.66233481,72,376340.989447515,4675627.32412051,101
"6582",6582,413529.022671053,4665299.66233481,72,376541.278681631,4674647.32859139,100
"6583",6583,413529.022671053,4665299.66233481,72,376681.536735901,4720389.4935797,150
"6584",6584,413529.022671053,4665299.66233481,72,376741.567915748,4673667.33306228,99
"6585",6585,413529.022671053,4665299.66233481,72,376916.911942848,4721355.86076852,151
"6586",6586,413529.022671053,4665299.66233481,72,376918.911395806,4722355.30532974,152
"6587",6587,413529.022671053,4665299.66233481,72,376941.857149864,4672687.33753316,98
"6588",6588,413529.022671053,4665299.66233481,72,377000.06611637,4723257.11112627,153
"6589",6589,413529.022671053,4665299.66233481,72,377142.14638398,4671707.34200404,97
"6590",6590,413529.022671053,4665299.66233481,72,377342.435618097,4670727.34647493,96
"6591",6591,413529.022671053,4665299.66233481,72,377542.724852214,4669747.35094581,95
"6592",6592,413529.022671053,4665299.66233481,72,377743.01408633,4668767.35541669,94
"6593",6593,413529.022671053,4665299.66233481,72,377885.021343393,4723723.3313109,154
"6594",6594,413529.022671053,4665299.66233481,72,377943.303320447,4667787.35988757,93
"6595",6595,413529.022671053,4665299.66233481,72,378143.592554563,4666807.36435846,92
"6596",6596,413529.022671053,4665299.66233481,72,378343.88178868,4665827.36882934,91
"6597",6597,413529.022671053,4665299.66233481,72,378769.976570416,4724189.55149553,155
"6598",6598,413529.022671053,4665299.66233481,72,378814.266512756,4665142.36416755,90
"6599",6599,413529.022671053,4665299.66233481,72,379654.931797439,4724655.77168016,156
"6600",6600,413529.022671053,4665299.66233481,72,379808.078874725,4665029.03277919,89
"6601",6601,413529.022671053,4665299.66233481,72,380539.887024462,4725121.99186479,157
"6602",6602,413529.022671053,4665299.66233481,72,380801.891236695,4664915.70139082,88
"6603",6603,413529.022671053,4665299.66233481,72,381424.842251486,4725588.21204942,158
"6604",6604,413529.022671053,4665299.66233481,72,381795.703598664,4664802.37000246,87
"6605",6605,413529.022671053,4665299.66233481,72,382309.797478509,4726054.43223405,159
"6606",6606,413529.022671053,4665299.66233481,72,382789.515960634,4664689.0386141,86
"6607",6607,413529.022671053,4665299.66233481,72,383194.752705532,4726520.65241868,160
"6608",6608,413529.022671053,4665299.66233481,72,383783.328322604,4664575.70722574,85
"6609",6609,413529.022671053,4665299.66233481,72,384079.707932555,4726986.87260331,161
"6610",6610,413529.022671053,4665299.66233481,72,384777.140684573,4664462.37583737,84
"6611",6611,413529.022671053,4665299.66233481,72,384964.663159578,4727453.09278794,162
"6612",6612,413529.022671053,4665299.66233481,72,385770.953046543,4664349.04444901,83
"6613",6613,413529.022671053,4665299.66233481,72,385849.618386602,4727919.31297257,163
"6614",6614,413529.022671053,4665299.66233481,72,386734.573613625,4728385.5331572,164
"6615",6615,413529.022671053,4665299.66233481,72,386764.765408513,4664235.71306065,82
"6616",6616,413529.022671053,4665299.66233481,72,387619.528840648,4728851.75334183,165
"6617",6617,413529.022671053,4665299.66233481,72,387758.577770482,4664122.38167229,81
"6618",6618,413529.022671053,4665299.66233481,72,388504.484067671,4729317.97352646,166
"6619",6619,413529.022671053,4665299.66233481,72,388752.390132452,4664009.05028392,80
"6620",6620,413529.022671053,4665299.66233481,72,389389.439294694,4729784.19371109,167
"6621",6621,413529.022671053,4665299.66233481,72,389746.202494421,4663895.71889556,79
"6622",6622,413529.022671053,4665299.66233481,72,390274.394521718,4730250.41389572,168
"6623",6623,413529.022671053,4665299.66233481,72,390740.014856391,4663782.3875072,78
"6624",6624,413529.022671053,4665299.66233481,72,391159.349748741,4730716.63408035,169
"6625",6625,413711.926769495,4664316.27375181,73,368930.287785204,4711887.15869783,138
"6626",6626,413711.926769495,4664316.27375181,73,369130.577019321,4710907.16316871,137
"6627",6627,413711.926769495,4664316.27375181,73,369330.866253437,4709927.1676396,136
"6628",6628,413711.926769495,4664316.27375181,73,369367.466271742,4712662.99613934,139
"6629",6629,413711.926769495,4664316.27375181,73,369531.155487554,4708947.17211048,135
"6630",6630,413711.926769495,4664316.27375181,73,369731.44472167,4707967.17658136,134
"6631",6631,413711.926769495,4664316.27375181,73,369931.733955787,4706987.18105225,133
"6632",6632,413711.926769495,4664316.27375181,73,369950.95875048,4713454.23086039,140
"6633",6633,413711.926769495,4664316.27375181,73,370132.023189903,4706007.18552313,132
"6634",6634,413711.926769495,4664316.27375181,73,370332.31242402,4705027.18999401,131
"6635",6635,413711.926769495,4664316.27375181,73,370529.622899058,4714268.03220298,141
"6636",6636,413711.926769495,4664316.27375181,73,370532.601658136,4704047.1944649,130
"6637",6637,413711.926769495,4664316.27375181,73,370732.890892253,4703067.19893578,129
"6638",6638,413711.926769495,4664316.27375181,73,370933.180126369,4702087.20340666,128
"6639",6639,413711.926769495,4664316.27375181,73,371133.469360486,4701107.20787754,127
"6640",6640,413711.926769495,4664316.27375181,73,371221.276730256,4714949.29200092,142
"6641",6641,413711.926769495,4664316.27375181,73,371333.758594602,4700127.21234843,126
"6642",6642,413711.926769495,4664316.27375181,73,371534.047828719,4699147.21681931,125
"6643",6643,413711.926769495,4664316.27375181,73,371734.337062835,4698167.22129019,124
"6644",6644,413711.926769495,4664316.27375181,73,371934.626296952,4697187.22576108,123
"6645",6645,413711.926769495,4664316.27375181,73,372134.915531068,4696207.23023196,122
"6646",6646,413711.926769495,4664316.27375181,73,372143.625363278,4715336.30623005,143
"6647",6647,413711.926769495,4664316.27375181,73,372335.204765185,4695227.23470284,121
"6648",6648,413711.926769495,4664316.27375181,73,372535.493999301,4694247.23917373,120
"6649",6649,413711.926769495,4664316.27375181,73,372735.783233418,4693267.24364461,119
"6650",6650,413711.926769495,4664316.27375181,73,372936.072467534,4692287.24811549,118
"6651",6651,413711.926769495,4664316.27375181,73,372994.111214269,4715856.40822564,144
"6652",6652,413711.926769495,4664316.27375181,73,373136.361701651,4691307.25258638,117
"6653",6653,413711.926769495,4664316.27375181,73,373336.650935767,4690327.25705726,116
"6654",6654,413711.926769495,4664316.27375181,73,373536.940169884,4689347.26152814,115
"6655",6655,413711.926769495,4664316.27375181,73,373737.229404,4688367.26599903,114
"6656",6656,413711.926769495,4664316.27375181,73,373820.180047789,4716420.37711663,145
"6657",6657,413711.926769495,4664316.27375181,73,373937.518638117,4687387.27046991,113
"6658",6658,413711.926769495,4664316.27375181,73,374137.807872233,4686407.27494079,112
"6659",6659,413711.926769495,4664316.27375181,73,374338.09710635,4685427.27941168,111
"6660",6660,413711.926769495,4664316.27375181,73,374538.386340466,4684447.28388256,110
"6661",6661,413711.926769495,4664316.27375181,73,374634.429329938,4716999.23724239,146
"6662",6662,413711.926769495,4664316.27375181,73,374738.675574583,4683467.28835344,109
"6663",6663,413711.926769495,4664316.27375181,73,374938.964808699,4682487.29282433,108
"6664",6664,413711.926769495,4664316.27375181,73,375139.254042816,4681507.29729521,107
"6665",6665,413711.926769495,4664316.27375181,73,375277.564558586,4717765.32084883,147
"6666",6666,413711.926769495,4664316.27375181,73,375339.543276932,4680527.30176609,106
"6667",6667,413711.926769495,4664316.27375181,73,375539.832511049,4679547.30623698,105
"6668",6668,413711.926769495,4664316.27375181,73,375740.121745165,4678567.31070786,104
"6669",6669,413711.926769495,4664316.27375181,73,375851.256593983,4718578.17507649,148
"6670",6670,413711.926769495,4664316.27375181,73,375940.410979282,4677587.31517874,103
"6671",6671,413711.926769495,4664316.27375181,73,376140.700213398,4676607.31964963,102
"6672",6672,413711.926769495,4664316.27375181,73,376319.248313749,4719462.19473952,149
"6673",6673,413711.926769495,4664316.27375181,73,376340.989447515,4675627.32412051,101
"6674",6674,413711.926769495,4664316.27375181,73,376541.278681631,4674647.32859139,100
"6675",6675,413711.926769495,4664316.27375181,73,376681.536735901,4720389.4935797,150
"6676",6676,413711.926769495,4664316.27375181,73,376741.567915748,4673667.33306228,99
"6677",6677,413711.926769495,4664316.27375181,73,376916.911942848,4721355.86076852,151
"6678",6678,413711.926769495,4664316.27375181,73,376918.911395806,4722355.30532974,152
"6679",6679,413711.926769495,4664316.27375181,73,376941.857149864,4672687.33753316,98
"6680",6680,413711.926769495,4664316.27375181,73,377000.06611637,4723257.11112627,153
"6681",6681,413711.926769495,4664316.27375181,73,377142.14638398,4671707.34200404,97
"6682",6682,413711.926769495,4664316.27375181,73,377342.435618097,4670727.34647493,96
"6683",6683,413711.926769495,4664316.27375181,73,377542.724852214,4669747.35094581,95
"6684",6684,413711.926769495,4664316.27375181,73,377743.01408633,4668767.35541669,94
"6685",6685,413711.926769495,4664316.27375181,73,377885.021343393,4723723.3313109,154
"6686",6686,413711.926769495,4664316.27375181,73,377943.303320447,4667787.35988757,93
"6687",6687,413711.926769495,4664316.27375181,73,378143.592554563,4666807.36435846,92
"6688",6688,413711.926769495,4664316.27375181,73,378343.88178868,4665827.36882934,91
"6689",6689,413711.926769495,4664316.27375181,73,378769.976570416,4724189.55149553,155
"6690",6690,413711.926769495,4664316.27375181,73,378814.266512756,4665142.36416755,90
"6691",6691,413711.926769495,4664316.27375181,73,379654.931797439,4724655.77168016,156
"6692",6692,413711.926769495,4664316.27375181,73,379808.078874725,4665029.03277919,89
"6693",6693,413711.926769495,4664316.27375181,73,380539.887024462,4725121.99186479,157
"6694",6694,413711.926769495,4664316.27375181,73,380801.891236695,4664915.70139082,88
"6695",6695,413711.926769495,4664316.27375181,73,381424.842251486,4725588.21204942,158
"6696",6696,413711.926769495,4664316.27375181,73,381795.703598664,4664802.37000246,87
"6697",6697,413711.926769495,4664316.27375181,73,382309.797478509,4726054.43223405,159
"6698",6698,413711.926769495,4664316.27375181,73,382789.515960634,4664689.0386141,86
"6699",6699,413711.926769495,4664316.27375181,73,383194.752705532,4726520.65241868,160
"6700",6700,413711.926769495,4664316.27375181,73,383783.328322604,4664575.70722574,85
"6701",6701,413711.926769495,4664316.27375181,73,384079.707932555,4726986.87260331,161
"6702",6702,413711.926769495,4664316.27375181,73,384777.140684573,4664462.37583737,84
"6703",6703,413711.926769495,4664316.27375181,73,384964.663159578,4727453.09278794,162
"6704",6704,413711.926769495,4664316.27375181,73,385770.953046543,4664349.04444901,83
"6705",6705,413711.926769495,4664316.27375181,73,385849.618386602,4727919.31297257,163
"6706",6706,413711.926769495,4664316.27375181,73,386734.573613625,4728385.5331572,164
"6707",6707,413711.926769495,4664316.27375181,73,386764.765408513,4664235.71306065,82
"6708",6708,413711.926769495,4664316.27375181,73,387619.528840648,4728851.75334183,165
"6709",6709,413711.926769495,4664316.27375181,73,387758.577770482,4664122.38167229,81
"6710",6710,413711.926769495,4664316.27375181,73,388504.484067671,4729317.97352646,166
"6711",6711,413711.926769495,4664316.27375181,73,388752.390132452,4664009.05028392,80
"6712",6712,413711.926769495,4664316.27375181,73,389389.439294694,4729784.19371109,167
"6713",6713,413711.926769495,4664316.27375181,73,389746.202494421,4663895.71889556,79
"6714",6714,413711.926769495,4664316.27375181,73,390274.394521718,4730250.41389572,168
"6715",6715,413711.926769495,4664316.27375181,73,390740.014856391,4663782.3875072,78
"6716",6716,413711.926769495,4664316.27375181,73,391159.349748741,4730716.63408035,169
"6717",6717,413894.830867936,4663332.88516882,74,368930.287785204,4711887.15869783,138
"6718",6718,413894.830867936,4663332.88516882,74,369130.577019321,4710907.16316871,137
"6719",6719,413894.830867936,4663332.88516882,74,369330.866253437,4709927.1676396,136
"6720",6720,413894.830867936,4663332.88516882,74,369367.466271742,4712662.99613934,139
"6721",6721,413894.830867936,4663332.88516882,74,369531.155487554,4708947.17211048,135
"6722",6722,413894.830867936,4663332.88516882,74,369731.44472167,4707967.17658136,134
"6723",6723,413894.830867936,4663332.88516882,74,369931.733955787,4706987.18105225,133
"6724",6724,413894.830867936,4663332.88516882,74,369950.95875048,4713454.23086039,140
"6725",6725,413894.830867936,4663332.88516882,74,370132.023189903,4706007.18552313,132
"6726",6726,413894.830867936,4663332.88516882,74,370332.31242402,4705027.18999401,131
"6727",6727,413894.830867936,4663332.88516882,74,370529.622899058,4714268.03220298,141
"6728",6728,413894.830867936,4663332.88516882,74,370532.601658136,4704047.1944649,130
"6729",6729,413894.830867936,4663332.88516882,74,370732.890892253,4703067.19893578,129
"6730",6730,413894.830867936,4663332.88516882,74,370933.180126369,4702087.20340666,128
"6731",6731,413894.830867936,4663332.88516882,74,371133.469360486,4701107.20787754,127
"6732",6732,413894.830867936,4663332.88516882,74,371221.276730256,4714949.29200092,142
"6733",6733,413894.830867936,4663332.88516882,74,371333.758594602,4700127.21234843,126
"6734",6734,413894.830867936,4663332.88516882,74,371534.047828719,4699147.21681931,125
"6735",6735,413894.830867936,4663332.88516882,74,371734.337062835,4698167.22129019,124
"6736",6736,413894.830867936,4663332.88516882,74,371934.626296952,4697187.22576108,123
"6737",6737,413894.830867936,4663332.88516882,74,372134.915531068,4696207.23023196,122
"6738",6738,413894.830867936,4663332.88516882,74,372143.625363278,4715336.30623005,143
"6739",6739,413894.830867936,4663332.88516882,74,372335.204765185,4695227.23470284,121
"6740",6740,413894.830867936,4663332.88516882,74,372535.493999301,4694247.23917373,120
"6741",6741,413894.830867936,4663332.88516882,74,372735.783233418,4693267.24364461,119
"6742",6742,413894.830867936,4663332.88516882,74,372936.072467534,4692287.24811549,118
"6743",6743,413894.830867936,4663332.88516882,74,372994.111214269,4715856.40822564,144
"6744",6744,413894.830867936,4663332.88516882,74,373136.361701651,4691307.25258638,117
"6745",6745,413894.830867936,4663332.88516882,74,373336.650935767,4690327.25705726,116
"6746",6746,413894.830867936,4663332.88516882,74,373536.940169884,4689347.26152814,115
"6747",6747,413894.830867936,4663332.88516882,74,373737.229404,4688367.26599903,114
"6748",6748,413894.830867936,4663332.88516882,74,373820.180047789,4716420.37711663,145
"6749",6749,413894.830867936,4663332.88516882,74,373937.518638117,4687387.27046991,113
"6750",6750,413894.830867936,4663332.88516882,74,374137.807872233,4686407.27494079,112
"6751",6751,413894.830867936,4663332.88516882,74,374338.09710635,4685427.27941168,111
"6752",6752,413894.830867936,4663332.88516882,74,374538.386340466,4684447.28388256,110
"6753",6753,413894.830867936,4663332.88516882,74,374634.429329938,4716999.23724239,146
"6754",6754,413894.830867936,4663332.88516882,74,374738.675574583,4683467.28835344,109
"6755",6755,413894.830867936,4663332.88516882,74,374938.964808699,4682487.29282433,108
"6756",6756,413894.830867936,4663332.88516882,74,375139.254042816,4681507.29729521,107
"6757",6757,413894.830867936,4663332.88516882,74,375277.564558586,4717765.32084883,147
"6758",6758,413894.830867936,4663332.88516882,74,375339.543276932,4680527.30176609,106
"6759",6759,413894.830867936,4663332.88516882,74,375539.832511049,4679547.30623698,105
"6760",6760,413894.830867936,4663332.88516882,74,375740.121745165,4678567.31070786,104
"6761",6761,413894.830867936,4663332.88516882,74,375851.256593983,4718578.17507649,148
"6762",6762,413894.830867936,4663332.88516882,74,375940.410979282,4677587.31517874,103
"6763",6763,413894.830867936,4663332.88516882,74,376140.700213398,4676607.31964963,102
"6764",6764,413894.830867936,4663332.88516882,74,376319.248313749,4719462.19473952,149
"6765",6765,413894.830867936,4663332.88516882,74,376340.989447515,4675627.32412051,101
"6766",6766,413894.830867936,4663332.88516882,74,376541.278681631,4674647.32859139,100
"6767",6767,413894.830867936,4663332.88516882,74,376681.536735901,4720389.4935797,150
"6768",6768,413894.830867936,4663332.88516882,74,376741.567915748,4673667.33306228,99
"6769",6769,413894.830867936,4663332.88516882,74,376916.911942848,4721355.86076852,151
"6770",6770,413894.830867936,4663332.88516882,74,376918.911395806,4722355.30532974,152
"6771",6771,413894.830867936,4663332.88516882,74,376941.857149864,4672687.33753316,98
"6772",6772,413894.830867936,4663332.88516882,74,377000.06611637,4723257.11112627,153
"6773",6773,413894.830867936,4663332.88516882,74,377142.14638398,4671707.34200404,97
"6774",6774,413894.830867936,4663332.88516882,74,377342.435618097,4670727.34647493,96
"6775",6775,413894.830867936,4663332.88516882,74,377542.724852214,4669747.35094581,95
"6776",6776,413894.830867936,4663332.88516882,74,377743.01408633,4668767.35541669,94
"6777",6777,413894.830867936,4663332.88516882,74,377885.021343393,4723723.3313109,154
"6778",6778,413894.830867936,4663332.88516882,74,377943.303320447,4667787.35988757,93
"6779",6779,413894.830867936,4663332.88516882,74,378143.592554563,4666807.36435846,92
"6780",6780,413894.830867936,4663332.88516882,74,378343.88178868,4665827.36882934,91
"6781",6781,413894.830867936,4663332.88516882,74,378769.976570416,4724189.55149553,155
"6782",6782,413894.830867936,4663332.88516882,74,378814.266512756,4665142.36416755,90
"6783",6783,413894.830867936,4663332.88516882,74,379654.931797439,4724655.77168016,156
"6784",6784,413894.830867936,4663332.88516882,74,379808.078874725,4665029.03277919,89
"6785",6785,413894.830867936,4663332.88516882,74,380539.887024462,4725121.99186479,157
"6786",6786,413894.830867936,4663332.88516882,74,380801.891236695,4664915.70139082,88
"6787",6787,413894.830867936,4663332.88516882,74,381424.842251486,4725588.21204942,158
"6788",6788,413894.830867936,4663332.88516882,74,381795.703598664,4664802.37000246,87
"6789",6789,413894.830867936,4663332.88516882,74,382309.797478509,4726054.43223405,159
"6790",6790,413894.830867936,4663332.88516882,74,382789.515960634,4664689.0386141,86
"6791",6791,413894.830867936,4663332.88516882,74,383194.752705532,4726520.65241868,160
"6792",6792,413894.830867936,4663332.88516882,74,383783.328322604,4664575.70722574,85
"6793",6793,413894.830867936,4663332.88516882,74,384079.707932555,4726986.87260331,161
"6794",6794,413894.830867936,4663332.88516882,74,384777.140684573,4664462.37583737,84
"6795",6795,413894.830867936,4663332.88516882,74,384964.663159578,4727453.09278794,162
"6796",6796,413894.830867936,4663332.88516882,74,385770.953046543,4664349.04444901,83
"6797",6797,413894.830867936,4663332.88516882,74,385849.618386602,4727919.31297257,163
"6798",6798,413894.830867936,4663332.88516882,74,386734.573613625,4728385.5331572,164
"6799",6799,413894.830867936,4663332.88516882,74,386764.765408513,4664235.71306065,82
"6800",6800,413894.830867936,4663332.88516882,74,387619.528840648,4728851.75334183,165
"6801",6801,413894.830867936,4663332.88516882,74,387758.577770482,4664122.38167229,81
"6802",6802,413894.830867936,4663332.88516882,74,388504.484067671,4729317.97352646,166
"6803",6803,413894.830867936,4663332.88516882,74,388752.390132452,4664009.05028392,80
"6804",6804,413894.830867936,4663332.88516882,74,389389.439294694,4729784.19371109,167
"6805",6805,413894.830867936,4663332.88516882,74,389746.202494421,4663895.71889556,79
"6806",6806,413894.830867936,4663332.88516882,74,390274.394521718,4730250.41389572,168
"6807",6807,413894.830867936,4663332.88516882,74,390740.014856391,4663782.3875072,78
"6808",6808,413894.830867936,4663332.88516882,74,391159.349748741,4730716.63408035,169
"6809",6809,414077.734966378,4662349.49658582,75,368930.287785204,4711887.15869783,138
"6810",6810,414077.734966378,4662349.49658582,75,369130.577019321,4710907.16316871,137
"6811",6811,414077.734966378,4662349.49658582,75,369330.866253437,4709927.1676396,136
"6812",6812,414077.734966378,4662349.49658582,75,369367.466271742,4712662.99613934,139
"6813",6813,414077.734966378,4662349.49658582,75,369531.155487554,4708947.17211048,135
"6814",6814,414077.734966378,4662349.49658582,75,369731.44472167,4707967.17658136,134
"6815",6815,414077.734966378,4662349.49658582,75,369931.733955787,4706987.18105225,133
"6816",6816,414077.734966378,4662349.49658582,75,369950.95875048,4713454.23086039,140
"6817",6817,414077.734966378,4662349.49658582,75,370132.023189903,4706007.18552313,132
"6818",6818,414077.734966378,4662349.49658582,75,370332.31242402,4705027.18999401,131
"6819",6819,414077.734966378,4662349.49658582,75,370529.622899058,4714268.03220298,141
"6820",6820,414077.734966378,4662349.49658582,75,370532.601658136,4704047.1944649,130
"6821",6821,414077.734966378,4662349.49658582,75,370732.890892253,4703067.19893578,129
"6822",6822,414077.734966378,4662349.49658582,75,370933.180126369,4702087.20340666,128
"6823",6823,414077.734966378,4662349.49658582,75,371133.469360486,4701107.20787754,127
"6824",6824,414077.734966378,4662349.49658582,75,371221.276730256,4714949.29200092,142
"6825",6825,414077.734966378,4662349.49658582,75,371333.758594602,4700127.21234843,126
"6826",6826,414077.734966378,4662349.49658582,75,371534.047828719,4699147.21681931,125
"6827",6827,414077.734966378,4662349.49658582,75,371734.337062835,4698167.22129019,124
"6828",6828,414077.734966378,4662349.49658582,75,371934.626296952,4697187.22576108,123
"6829",6829,414077.734966378,4662349.49658582,75,372134.915531068,4696207.23023196,122
"6830",6830,414077.734966378,4662349.49658582,75,372143.625363278,4715336.30623005,143
"6831",6831,414077.734966378,4662349.49658582,75,372335.204765185,4695227.23470284,121
"6832",6832,414077.734966378,4662349.49658582,75,372535.493999301,4694247.23917373,120
"6833",6833,414077.734966378,4662349.49658582,75,372735.783233418,4693267.24364461,119
